id,name,url,type,ingredients,imageURL,provider
524,gathiya recipe | gathia recipe | bhavnagari tikha gathiya sev recipe,https://hebbarskitchen.com/bhavnagari-tikha-gathiya-recipe-sev/,snacks recipes,"['2 cup besan / gram flour', '¼ tsp turmeric', '½ tsp kashmiri\xa0red chilli powder', '¼ tsp ajwain / carom seeds', 'pinch hing / asafoetida', '¼ tsp salt', '2 tbsp oil', '¼ tsp baking soda', '½ cup water', 'oil for frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/gathiya-recipe-gathia-recipe-bhavnagari-tikha-gathiya-sev-recipe-1-225x300.jpeg,Hebbar's Kitchen
525,spinach cheese balls recipe | palak cheese balls recipe | spinach balls,https://hebbarskitchen.com/spinach-cheese-balls-recipe/,snacks recipes,"['2 tsp oil', '1 clove garlic, chopped', '1 inch ginger, chopped', '2 tbsp onion, finely chopped', '1 green chilli', '2 cup palak / spinach, roughly chopped', '½ cup bread crumbs', '2 tbsp corn flour', '¼ tsp salt', '6 cubes cheese, mozzarella / cheddar', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/spinach-cheese-balls-recipe-palak-cheese-balls-recipe-spinach-balls-1-225x300.jpg,Hebbar's Kitchen
526,girmit recipe | masala puffed rice | north karnataka mandakki upkari,https://hebbarskitchen.com/girmit-masala-puffed-rice-mandakki/,indian street food,"['4 tsp oil', '1 tsp mustard / rai / sasuve', '½ tsp jeera / cumin / jeerige', 'few curry leaves', '1 onion, finely chopped', '2 green chilli, finely chopped', '½ tsp turmeric / haldi / asrshina', '½ tsp salt', '1 tsp putani powder / roasted gram powder', '½ cup tamarind extract', '½ tsp jaggery / gud / bella', '2 cups churumuri / mandakki / puffed rice', '2 tbsp onions, finely chopped', '3 tsp putani powder / roasted gram powder', '2 tbsp tomato, finely chopped', '2 tsp coriander leaves, finely chopped', 'handful of sev / mixture']",https://hebbarskitchen.com/wp-content/uploads/2017/08/girmit-recipe-masala-puffed-rice-north-karnataka-mandakki-upkari-1-225x300.jpeg,Hebbar's Kitchen
527,palak pakoda recipe | spinach fritters | palak pakora recipe,https://hebbarskitchen.com/palak-pakoda-recipe-spinach-fritters-recipe-palak-pakora-recipe/,appetizer,"['10 palak leaves', '½ cup besan / gram flour', '¼ tsp turmeric powder', '½ tsp chilli powder', '½ tsp ajwain / caraway seeds', '½ tsp chaat masala', 'salt to taste', '1 tbsp rice flour', 'pinch of baking soda, optional', 'water as required to prepare batter', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2016/07/palak-pakoda-1-225x300.jpg,Hebbar's Kitchen
528,soya chunks cutlet recipe | cutlet with soya chunks recipe,https://hebbarskitchen.com/soya-chunks-cutlet-recipe-cutlet-with-soya-chunks-recipe/,appetizer,"['1 cup dry soya chunks', '2 boiled potatoes', '½ inch ginger, finely chopped', '½ onion, finely chopped', 'few coriander leaves, finely chopped', '1 tsp cumin seeds / jeera', '1 tsp red chilli powder', '¼ tsp garam masala powder', '½ tsp coriander powder / dhania powder', '½ tsp aamchur powder / dry mango powder', '½ tsp chaat masala', '⅓ cup bread crumbs or as required', 'salt to taste', 'oil for shallow frying', '2 tsp maida / all purpose flour', '2 tsp corn flour', '¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/2016/07/soya-chunks-cutlet-recipe-cutlet-with-soya-chunks-recipe-16-225x300.jpg,Hebbar's Kitchen
529,punugulu recipe | how to make andhra punugulu with idli dosa batter,https://hebbarskitchen.com/punugulu-recipe-idli-dosa-batter/,snacks recipes,"['2 cup dosa batter / idli batter, leftover', '1 tbsp rava / semolina / suji', '1 tbsp rice flour', '2 tbsp onion, finely chopped', '1 inch ginger, finely chopped', '1 green chilli, finely chopped', '2 tbsp coriander, finely chopped', '1 tsp cumin / jeera', '½ tsp salt', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/punugulu-recipe-how-to-make-andhra-punugulu-with-idli-dosa-batter-1-225x300.jpeg,Hebbar's Kitchen
530,nippattu recipe | thattai recipe | chekkalu recipe | rice crackers recipe,https://hebbarskitchen.com/nippattu-recipe-thattai-rice-crackers/,snacks recipes,"['¼ cup cup peanuts, roasted', '¼ cup putani / roasted gram dal', '2 tbsp dry coconut / kopra', '½ tsp cumin seeds / jeera', '1 cup rice flour / akki hittu', '¼ cup maida / all purpose flour / plain flour', '2 tbsp semolina / sooji / bombay rava', '1 tsp kashmiri red chili powder / lal mirch powder', '1 tsp sesame seeds / til', 'pinch of asafoetida / hing', '1 tbsp curry leaves / kadi patta', 'salt to taste', '2 tbsp hot oil', 'water as required, to knead', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2017/03/nippattu-recipe-thattai-recipe-chekkalu-recipe-rice-crackers-recipe-1-225x300.jpeg,Hebbar's Kitchen
531,cheesy stuffed mushroom recipe | stuffed mushroom recipe,https://hebbarskitchen.com/cheesy-stuffed-mushroom-recipe-stuffed-mushroom-recipe/,snacks recipes,"['8 mushrooms / kumbh', '1 cup panko bread crumbs or any of your choice', 'oil for deep frying', '4 to othpick to secure mushrooms', '1 potato, boiled and peeled', '¼ onion, finely chopped', '½ inch ginger, finely chopped', 'few coriander leaves, finely chopped', '¼ cup mozzarella cheese, shredded', '½ tsp kashmiri chilli powder', '¼ tsp chaat masala', '¼ tsp dry mango powder / amchur powder', 'salt to taste', '2 tbsp maida / all-purpose flour / plain flour', '2 tbsp corn starch', '¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/2016/08/cheesy-stuffed-mushroom-1-225x300.jpeg,Hebbar's Kitchen
532,matar kachori recipe | matar ki kachori | peas kachori recipe,https://hebbarskitchen.com/matar-kachori-recipe-peas-kachori-recipe/,snacks recipes,"['1 cup maida / plain flour / all-purpose flour', '1 tsp semolina / rava / sooji', 'salt to taste', '3 tbsp oil / ghee', 'water to knead to dough', 'oil for deep frying', '1 cup peas / matar, fresh / frozen', '2 tsp oil', '1 inch ginger / adrak', '1 green chilli', '½ tsp cumin seeds / jeera', '¼ tsp turmeric / haldi', 'salt to taste', '½ tsp kashmiri red chili powder / lal mirch powder', '½ tsp coriander powder / daniya powder', 'pinch of hing / asafoetida', '¼ tsp garam masala powder', '¼ tsp aamchur powder / dry mango powder', '2 tbsp coriander leaves, finely chopped', '¼ tsp fennel / saunf, crushed']",https://hebbarskitchen.com/wp-content/uploads/2017/03/matar-kachori-recipe-matar-ki-kachori-peas-kachori-recipe-1-225x300.jpeg,Hebbar's Kitchen
533,sweet shankarpali recipe | sweet shakarpara | sweet shakkar para,https://hebbarskitchen.com/sweet-shankarpali-recipe-shakarpara/,diwali snacks,"['¼ cup sugar', '¼ cup water', '1 cup maida / plain flour / all purpose flour / refined flour', '1 tsp rava / semolina / sooji', '¼ tsp cardamom powder / elachi powder', '2 tbsp ghee / clarified butter', '½ tsp salt', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/shankarpali-recipe-sweet-shakarpara-recipe-sweet-shakkar-para-1-225x300.jpg,Hebbar's Kitchen
534,hara bhara kabab recipe | veg hara bhara kabab | veg kabab recipe,https://hebbarskitchen.com/veg-hara-bhara-kabab-recipe-veg-kabab/,starters or entree,"['1 bunch palak leaves / spinach / baby spinach', '2 tsp oil', '1 green chili / hari mirch, finely chopped', '1 capsicum, finely chopped', '¾ cup beans, chopped', '¾ cup peas, fresh / frozen', '2 potato, boiled and grated', '¾ cup paneer / cottage cheese, crumbled', '3 tbsp coriander leaves, finely chopped', '1 tbsp corn flour', '2 tbsp breadcrumbs', '½ tsp kashmiri chili powder / lal mirch powder', '½ tsp coriander powder / dhaniya powder', '1 tsp aamchur / dry mango powder', '½ tsp garam masala powder', '¼ tsp turmeric / haldi', 'salt to taste', '1 cup breadcrumbs, to coat', '8 cashews, halved', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/hara-bhara-kabab-recipe-veg-hara-bhara-kabab-veg-kabab-recipe-1-225x300.jpeg,Hebbar's Kitchen
535,noodles frankie recipe | noodles kathi roll | schezwan noodles frankie,https://hebbarskitchen.com/noodles-frankie-recipe-kathi-roll/,indo chinese,"['3 tsp oil', '3 tbsp spring onion, chopped', '¼ capsicum, thinly sliced', '1 cup cabbage, shredded', '2 tsp schezwan sauce', '¼ tsp salt', '2 cup noodles, cooked', '4 chapathi, leftover', 'butter for roasting', '4 tspschezwan sauce', '4 tsp tomato sauce', '1 tsp chaat masala']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/noodles-frankie-recipe-noodles-kathi-roll-schezwan-noodles-frankie-1-225x300.jpeg,Hebbar's Kitchen
536,medu vada recipe in mixie | uddina vada | medhu vadai | ulundu vadai,https://hebbarskitchen.com/medu-vada-recipe-medhu-vadai/,breakfast recipes,"['1 cup urad dal', '2 green chilli, finely chopped', '1 inch ginger, finely chopped', 'few curry leaves, finely chopped', '2 tbsp coriander, finely chopped', '1 tbsp dry coconut / kopra, chopped', 'pinch of hing / asafoetida', '2 tbsp rice flour', '½ tsp salt', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2017/08/medu-vada-recipe-in-mixie-uddina-vada-medhu-vadai-ulundu-vadai-1-225x300.jpeg,Hebbar's Kitchen
537,suji pakora recipe | instant rava pakoda | semolina pakoda fritters,https://hebbarskitchen.com/suji-pakora-recipe-instant-rava-pakoda/,snacks recipes,"['¾ cup rava / semolina / suji, coarse', '¼ cup curd / yogurt', '1 chilli, finely chopped', '½ tsp ginger paste', 'few curry leaves, chopped', '2 tbsp coriander, finely chopped', '1 tsp cumin / jeera', '2 tbsp onion, finely chopped', 'pinch hing / asafoetida', '½ tsp salt', '½ cup water', '¼ tsp baking soda', 'oil for frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/suji-pakora-recipe-instant-rava-pakoda-semolina-pakoda-fritters-1-200x300.jpeg,Hebbar's Kitchen
538,rava vada recipe | instant sooji vada recipe | instant medu vada recipe,https://hebbarskitchen.com/instant-rava-vada-recipe-medu-vada/,appetizer,"['1 cup rava / bombay rava / semolina / sooji', '¾ cup curd / yogurt, sour', '1 tsp cumin seeds / jeera', '1 green chili, finely chopped', '5 curry leaves / kadi patta, finely chopped', '1 inch ginger / adrak, finely chopped', '2 tbsp coriander leaves, finely chopped', '3 tbsp onion, finely chopped', 'salt to taste', 'water if required, to prepare dough', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/rava-vada-recipe-instant-sooji-vada-recipe-instant-medu-vada-recipe-2-225x300.jpeg,Hebbar's Kitchen
539,soya manchurian recipe | soya chunks manchurian | dry soya manchuri,https://hebbarskitchen.com/soya-manchurian-soya-chunks-manchurian/,indo chinese,"['1 cup soya chunks', '3 cups hot water, to soak', '1 tsp ginger-garlic paste', '3 tbsp corn flour', '2 tbsp maida / plain flour / refined flour / all-purpose flour', '1 tsp kashmiri red chilli powder', 'salt to taste', 'oil for deep frying', '3 tsp oil', '2 clove garlic, finely chopped', '3 tbsp onion, finely chopped', '4 tbsp spring onions, chopped', '¼ cup capsicum, chopped', '1 tbsp chilli sauce', '1 tbsp vinegar', '2 tbsp tomato sauce', '1 tbsp soy sauce', 'salt to taste']",https://hebbarskitchen.com/wp-content/uploads/2017/07/soya-manchurian-recipe-soya-chunks-manchurian-dry-soya-manchuri-2-225x300.jpeg,Hebbar's Kitchen
540,pizza puff recipe | pizza mcpuff recipe | mcdonald's veg pizza mcpuff,https://hebbarskitchen.com/pizza-puff-recipe-mcdonalds-pizza-mcpuff/,snacks recipes,"['2 cups maida / plain flour / refined flour', '1 tsp baking powder', 'salt to taste', '3 tbsp oil', 'cold water as required, to knead', '2 tsp oil', '1 clove garlic, finely chopped', '½ onion, finely chopped', '½ capsicum, finely chopped', 'half carrot, finely chopped', '¼ cup peas', '¼ cup corn', 'salt to taste', '3 tbsp water', '4 tbsp pizza sauce / pasta sauce', '½ cup mozzarella cheese, grated', '2 tbsp maida / plain flour / refined flour', 'water to brush', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2017/06/pizza-puff-recipe-pizza-mcpuff-recipe-mcdonalds-veg-pizza-mcpuff-2-225x300.jpeg,Hebbar's Kitchen
541,potato fingers recipe | crispy potato rava fingers | potato finger food,https://hebbarskitchen.com/potato-fingers-recipe-potato-finger-food/,snacks recipes,"['½ cup rava / semolina / suji, roasted', '¼ cup curd / yogurt', '2 potato / aloo, boiled & mashed', '2 chilli, finely chopped', '½ tsp ginger paste', '½ tsp chaat masala', '½ tsp cumin powder / jeera\xa0powder', '½ tsp pepper, crushed', '½ tsp salt', '¼ cup corn flour', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/potato-fingers-recipe-crispy-potato-rava-fingers-potato-finger-food-1-225x300.jpeg,Hebbar's Kitchen
542,aloo chop recipe | alu chop recipe | bengali alur chop,https://hebbarskitchen.com/bengali-aloo-chop-recipe-alu-chop-recipe/,snacks recipes,"['3 tsp oil', '½ onion, sliced', '1 tsp ginger garlic paste', '¼ tsp turmeric', '½ tsp kashmiri red chilli powder', '¼ tsp coriander powder', '¼ tsp cumin powder', '½ tsp chaat masala', '3 potato, boiled & mashed', '½ tsp salt', '1 cup besan / gram flour', '2 tbsp rice flour', '¼ tsp kashmiri red chilli powder', '¼ tsp\xa0 turmeric', '¼ tsp ajwain', '½ tsp salt', '¼ tsp baking powder', '¼ cup water', 'oil for frying']",https://hebbarskitchen.com/wp-content/uploads/2019/01/aloo-chop-recipe-alu-chop-recipe-bengali-alur-chop-1-200x300.jpeg,Hebbar's Kitchen
543,red sauce pasta recipe | pasta in red sauce recipe | tomato pasta recipe,https://hebbarskitchen.com/red-sauce-pasta-recipe-tomato-pasta/,breakfast recipes,"['3 to matoes, red and ripped', '2 tsp olive oil', '1 bay leaf / tej patta', '2 cloves garlic, finely chopped', '½ medium sized onion, finely chopped', '1 tsp basil leaves, finely chopped', '¼ tsp chili flakes', '½ tsp mixed herbs', 'salt to taste', '¼ tsp pepper, crushed', '3 tbsp parmesan cheese / any cheese, grated', '1 cup penne pasta / any pasta of your choice', '5 cups water or as required to boil', 'salt to taste']",https://hebbarskitchen.com/wp-content/uploads/2016/12/red-sauce-pasta-recipe-pasta-in-red-sauce-recipe-tomato-pasta-recipe-19-225x300.jpeg,Hebbar's Kitchen
544,puri recipe for pani puri | gol gappe puri recipe | golgappa recipe,https://hebbarskitchen.com/puri-recipe-pani-puri-gol-gappe-puri/,chaat recipes,"['1 cup sooji / semolina / rava', '2 tbsp maida / plain flour / all purpose flour / refined flour', 'pinch of baking soda', '¼ tsp salt', '2 tsp oil', '¼ cup water, or as required', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2017/08/gol-gappe-recipe-puri-for-pani-puri-recipe-gol-gappay-puri-recipe-1-225x300.jpeg,Hebbar's Kitchen
545,bread 65 recipe | spicy bread 65 recipe - restaurant style,https://hebbarskitchen.com/bread-65-recipe-spicy-bread-65-restaurant-style/,snacks recipes,"['3 slices white sandwich bread / wholegrain bread', 'oil for deep frying', '½ cup maida / all-purpose flour / plain flour', '¼ cup corn flour', '½ tsp ginger garlic paste', '1 tsp kashmiri red chilli powder, add according to your spice level', '¼ tsp turmeric powder', '½ tsp coriander powder', '½ tsp garam masala', 'salt to taste', '1 tbsp of tomato sauce', 'water as required', '1 tsp oil', '¾ tsp mustard seeds', '1 inch ginger. finely chopped', '3 cloves garlic, finely chopped', '3 green chilli, slit lengthwise and deseeded', 'few curry leaves', '1 tbsp chilli sauce', '½ tsp crushed pepper', '3 tbsp water', 'few coriander leaves, chopped', '10 cashews, roasted']",https://hebbarskitchen.com/wp-content/uploads/2016/08/bread-65-2-225x300.jpg,Hebbar's Kitchen
546,poha chivda recipe | poha mixture | how to make spicy poha chivda,https://hebbarskitchen.com/poha-chivda-recipe-poha-mixture/,snacks recipes,"['3 cup thin\xa0poha\xa0/ aval / avalakki / beaten rice', '2 tbsp oil', '¼ cup peanuts', '2 tbsp gram dal / pottukadalai\xa0/ putani / dariya', '10 cashew / kaju, halves', '2 tbsp dry coconut, chopped', '1 tsp mustard', '1 tsp cumin / jeera', '2 dried red chilli, broken', 'pinch hing / asafoetida', 'few curry leaves', '¼ tsp turmeric', '¼ tsp salt', '1 tsp powdered sugar']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/poha-chivda-recipe-poha-mixture-how-to-make-poha-chivda-1-200x300.jpeg,Hebbar's Kitchen
547,aloo cutlet recipe | potato cutlet | crispy alu suji cutlet,https://hebbarskitchen.com/aloo-cutlet-recipe-crispy-potato-cutlet/,snacks recipes,"['½ cup water', '1 tsp oil', '½ tsp salt', '¼ cup rava / semolina / suji', '3 potato / aloo, boiled & mashed', '½ tsp ginger garlic paste', '¼ tsp kashmiri red chilli powder / lal mirch powder', '½ tsp coriander powder', '¼ tsp cumin powder / jeera powder', '½ tsp chaat masala', '½ tsp pepper, crushed', '2 tbsp coriander, finely chopped', '2 tbsp maida / plain flour / all purpose flour', '2 tbsp corn flour', '¼ tsp kashmiri red chilli powder / lal mirch powder', '½ tsp salt', '½ cup water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/aloo-cutlet-recipe-potato-cutlet-crispy-alu-suji-cutlet-2-225x300.jpeg,Hebbar's Kitchen
548,pinwheel samosa recipe | samosa pinwheels | aloo bhakarwadi,https://hebbarskitchen.com/pinwheel-samosa-recipe-samosa-pinwheels/,snacks recipes,"['1 cup maida / plain flour / all purpose flour / refined flour', '2 tbsp rava / sooji / semolina', '¼ tsp ajwain / caraway seeds', '½ tsp sugar', '2 tbsp oil', '½ tsp salt', '¼ cup water, to knead', '2 boiled potato, grated', '¼ tsp turmeric / haldi', '½ tsp kashmiri chilli powder / lal mirch powder', '1 tsp aamchur / dry mango powder', '¼ tsp cumin powder / jeera powder', '½ tsp coriander seeds, crushed', '2 tbsp coriander leaves, chopped', '½ tsp garam masala powder', '½ tsp ginger garlic paste', 'salt to taste', '2 tbsp maida / plain flour / all purpose flour / refined flour', '¼ cup water', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2017/09/pinwheel-samosa-recipe-samosa-pinwheels-aloo-bhakarwadi-1-225x300.jpeg,Hebbar's Kitchen
549,cornflakes chivda recipe | cornflakes mixture | cornflakes namkeen,https://hebbarskitchen.com/cornflakes-chivda-recipe-mixture/,snacks recipes,"['3 tsp olive oil / any cooking oil', '¼ cup peanuts / groundnuts', '2 tbsp roasted gram dal / putani', '¼ cup cashews / kaju', '2 tbsp raisins / dry grapes', 'few curry leaves', '¼ tsp turmeric / haldi', '1 tsp kashmiri red chilli powder / lal mirch powder', '½ tsp chaat masala', 'salt to taste', '2 cups corn flakes / makai poha / corn poha']",https://hebbarskitchen.com/wp-content/uploads/2017/06/cornflakes-chivda-recipe-cornflakes-mixture-cornflakes-namkeen-1-225x300.jpeg,Hebbar's Kitchen
550,chilli gobi recipe | gobi chilli recipe | chilly gobi recipe,https://hebbarskitchen.com/chilli-gobi-recipe-gobi-chilli-recipe/,indo chinese,"['½ cup maida / plain flour / refined flour', '¼ cup corn flour', '1 tsp ginger garlic paste', '½ tsp chilli powder / lal mirch powder', 'salt to taste', 'water as required, to prepare batter', '1 cup gobi / cauliflower, boiled boiled', 'oil for deep frying', '2 tsp oil', '1 clove garlic, finely chopped', '2 spring onion, finely chopped', '1 inch ginger, finely chopped', '1 green chilli, slit', '¼ red capsicum, cubed', '¼ green capsicum, cubed', '2 tbsp tomato sauce', '½ onion, petals', '1 tbsp chilli sauce', '1 tbsp soy sauce', 'salt to taste', '¼ tsp sugar', '1 tsp corn flour', '2 tbsp water']",https://hebbarskitchen.com/wp-content/uploads/2017/05/chilli-gobi-recipe-gobi-chilli-recipe-chilly-gobi-recipe-1-225x300.jpeg,Hebbar's Kitchen
551,curd sandwich recipe | yogurt sandwich recipe - kids lunch box recipe,https://hebbarskitchen.com/curd-sandwich-recipe-yogurt-sandwich-recipe-kids-lunch-box-recipe/,breakfast recipes,"['¾ cup thick curd / hung curd / yogurt', '¼ cup mayonnaise, eggless', '½ tsp pepper powder', '¼ cup carrot, finely chopped', 'salt to taste', '¼ cup cabbage, finely chopped', '¼ cup capsicum, finely chopped', '½ tsp ginger, finely chopped', '¼ cup corn', '6 slices bread, white / wholegrain', '2 tsp butter', '1 tsp sesame seeds, til']",https://hebbarskitchen.com/wp-content/uploads/2016/08/curd-sandwich-1-225x300.jpg,Hebbar's Kitchen
552,masala pav recipe | mumbai street style masala pav recipe,https://hebbarskitchen.com/mumbai-street-style-masala-pav-recipe/,snacks recipes,"['2 pav / bread', '2 tsp butter', '1 inch ginger, finely chopped', '2 cloves garlic, finely chopped', '1 onion, finely chopped', '½ capsicum, finely chopped', '1 large tomato finely chopped', '½ tsp kashmiri chilli powder', '1 tsp pav bhaji masala', 'salt to taste', '¼ cup water or as required', '2 tbsp coriander leaves, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2016/11/masala-pav-recipe-how-to-make-mumbai-street-style-masala-pav-17-225x300.jpeg,Hebbar's Kitchen
553,bread samosa recipe | how to make bread samosa | easy samosa recipe,https://hebbarskitchen.com/bread-samosa-recipe-easy-samosa-recipe/,snacks recipes,"['2 tsp oil / ghee', '½ tsp jeera / cumin seeds', '1 inch ginger, finely chopped', '½ cup peas / matar, fresh / frozen', '½ tsp coriander seeds, crushed', 'salt to taste', '½ tsp fennel seeds / saunf, crushed', '½ tsp kashmiri red chilli powder / lal mirch powder', '1 green chilli, finely chopped', '¼ tsp garam masala', '½ tsp aamchur powder / dry mango powder', '2 boiled potatoes, peeled and mashed', '2 tbsp coriander leaves', '7 slices bread, white / brown', '2 tbsp maida / plain flour / all-purpose flour / refined flour', '2 tbsp water', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2017/06/bread-samosa-recipe-how-to-make-bread-samosa-easy-samosa-recipe-1-225x300.jpeg,Hebbar's Kitchen
554,bombay veg sandwich recipe | veggie sandwich recipe,https://hebbarskitchen.com/bombay-veg-sandwich-veggie-recipe/,sandwich recipes,"['1 tsp cumin seeds / jeera', '1 tsp fennel seeds', '2 tsp black pepper', '½ inch cinnamon stick', '1 tsp chaat masala', '¼ tsp salt', '3 sandwich bread slices, white / wholemeal', '2 tsp green chutney', '2 tsp unsalted butter', '8 slices potato, boiled and thinly sliced', '4 slices tomato, thinly sliced', '4 slices cucumber, thinly sliced', '1 tsp sandwich masala', '4 slices beetroot, thinly sliced (canned / cooked beetroot)', '4 slices onion, thinly sliced', '2 tsp tomato sauce for garnishing']",https://hebbarskitchen.com/wp-content/uploads/2016/09/bombay-veg-sandwich-recipe-veggie-sandwich-recipe-17-225x300.jpeg,Hebbar's Kitchen
555,banana bajji recipe | aratikaya bajji | vazhakkai bajji | balekai bajji,https://hebbarskitchen.com/banana-bajji-recipe-aratikaya-bajji/,gluten free,"['1 raw plantain / raw banana', '¾ cup besan / gram flour', '2 tbsp rice flour', '¼ tsp turmeric', '½ tsp kashmiri red chilli powder', 'pinch hing / asafoetida', '¾ tsp salt', '½ cup water', '¼ tsp baking soda', 'oil for frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/banana-bajji-recipe-aratikaya-bajji-vazhakkai-bajji-balekai-bajji-1-200x300.jpeg,Hebbar's Kitchen
556,bhindi rava fry recipe | crispy okra rava fry | ladies finger fry recipe,https://hebbarskitchen.com/bhindi-rava-fry-recipe-crispy-okra-fry/,side dish,"['10 bhindi / okra / lady finger', '1 tsp kashmiri red chilli powder / lal mirch powder', '½ tsp turmeric / haldi', '½ tsp aamchur / dry mango powder', 'pinch of hing / asafoetida', '1 tsp ginger garlic paste', '½ tsp salt, to taste', '½ cup rava / sooji / semolina', '2 tbsp oil, for roasting']",https://hebbarskitchen.com/wp-content/uploads/2017/07/bhindi-rava-fry-recipe-cripsy-okra-rava-fry-ladies-finger-fry-recipe-1-225x300.jpeg,Hebbar's Kitchen
557,karasev recipe | kara sev recipe | besan sev recipe,https://hebbarskitchen.com/karasev-recipe-kara-sev-recipe/,snacks recipes,"['1 cup besan / gram flour', '½ cup rice flour', '½ tsp cumin / jeera', '¼ tsp turmeric / haldi', '1 tsp black pepper, crushed', 'pinch of hing / asafoetida', '1 tbsp butter, room temperature', '½ tsp salt', 'water as required, for dough', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/karasev-recipe-kara-sev-recipe-besan-sev-recipe-1-225x300.jpg,Hebbar's Kitchen
558,ribbon pakoda recipe | ribbon murukku recipe | ola pakoda,https://hebbarskitchen.com/ribbon-pakoda-recipe-ribbon-murukku/,snacks recipes,"['2 cups rice flour / akki hittu', '1 cup besan / gram flour / kadle hittu', '1 tsp sesame seeds / til', '½ tsp jeera / cumin, crushed', '1 tsp kashmiri red chilli powder', '¼ tsp turmeric / haldi', 'pinch of hing / asafoetida', '½ tsp salt', '2 tbsp hot oil', '1 cup water, or as required', 'ribbon pakoda plate / achu', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2017/08/ribbon-pakoda-recipe-ribbon-murukku-recipe-ola-pakoda-1-225x300.jpeg,Hebbar's Kitchen
559,poori recipe | puri recipe | crispy puri with aloo bhaji recipe,https://hebbarskitchen.com/poori-recipe/,breakfast recipes,"['2 cup wheat flour / atta', '2 tbsp semolina / bombay rava', 'pinch sugar', 'salt to taste', 'water - as needed to knead', 'oil, for deep frying', 'aloo bhaji, for serving']",https://hebbarskitchen.com/wp-content/uploads/2015/11/poori-4-225x300.jpg,Hebbar's Kitchen
560,khara avalakki recipe | karnataka style poha recipe,https://hebbarskitchen.com/khara-avalakki-recipe-karnataka-style-poha-recipe-flavored-beaten-rice-recipe/,breakfast recipes,"['2 cups thick avalakki / poha / beaten rice', 'fistful of groundnuts / peanuts', '½ onion, finely chopped', '1 green chilli, finely chopped', '1 inch ginger, finely chopped', '¼ teaspoon turmeric powder', '½ tsp sugar or as required', 'salt to taste', '1 tbsp lemon juice', 'few coriander leaves, chopped', '1 tbsp oil', '½ teaspoon mustard seeds', '½ tsp jeera / cumin seeds', '½ tsp urad dal', 'pinch of hing / asafetida', '4-5 curry leaves']",https://hebbarskitchen.com/wp-content/uploads/2015/09/khara-avalakki-recipe-karnataka-style-poha-recipe-1-225x300.jpg,Hebbar's Kitchen
561,curry base recipe | basic curry sauce | all-purpose curry base gravy,https://hebbarskitchen.com/curry-base-recipe-basic-curry-sauce/,curry recipes,"['½ cup oil', '1 inch cinnamon', '1 tsp cardamom', '1 tsp clove', '2 bay leaf', '1 tsp cumin', '500 grams onion, sliced', '30 grams garlic', '30 grams ginger', '1 tsp salt', '1 kg tomato, sliced', '¼ cup oil', '1 tsp turmeric', '3 tbsp kashmiri red chilli powder', '3 tbsp coriander powder', '1 tsp cumin powder', '1 tsp garam masala', '¼ cup cashew', '¼ cup melon seeds', '½ cup hot water', '1 tsp butter', '½ tsp cumin', '1 bay leaf', '½ onion, finely chopped', '½ cup peas / matar, boiled or frozen', '½ cup water', '½ tsp salt', '15 cube paneer / cottage cheese, fried', '1 tsp kasuri methi, crushed', '¼ tsp garam masala', '2 tbsp coriander, finely chopped', '3 tsp oil', '1 bay leaf', '½ tsp cumin', '½ onion, finely chopped', '½ capsicum, sliced', '½ cup water', '½ tsp salt', '¼ cup cashew, fried', '1 tbsp cream', '1 tsp kasuri methi, crushed']",https://hebbarskitchen.com/wp-content/uploads/2020/07/curry-base-recipe-basic-curry-sauce-all-purpose-curry-base-gravy-1-200x300.jpeg,Hebbar's Kitchen
