id,name,url,type,ingredients,imageURL,provider
591,finger sandwiches recipe | tea sandwiches | party mini sandwiches,https://hebbarskitchen.com/finger-sandwiches-recipe-tea-sandwiches/,,"['½ cup eggless mayonnaise', '½ carrot, grated', '2 tbsp green capsicum, finely chopped', '2 tbsp red capsicum, finely chopped', '½ tsp pepper, crushed', '½ tsp mixed herbs', 'pinch salt', '4 slices bread, white / brown', '2 tsp butter', '1 cucumber, sliced', '4 cherry tomato, halves']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/finger-sandwiches-recipe-tea-sandwiches-party-mini-sandwiches-2-200x300.jpeg,HebbarsKitchen
592,tomato cheese sandwich recipe | cheese and tomato sandwich,https://hebbarskitchen.com/tomato-cheese-sandwich-recipe/,,"['2 bread slices, white / brown', '1 tsp garlic mayonnaise / eggless mayonnaise', '5 slices tomatoes', '3 tbsp grated mozzarella cheese', 'few lettuce leaves', '1 tsp mustard sauce', '2 tsp butter']",https://hebbarskitchen.com/wp-content/uploads/2017/06/tomato-cheese-sandwich-recipe-cheese-and-tomato-sandwich-1-225x300.jpeg,HebbarsKitchen
593,spinach corn sandwich recipe | spinach and corn sandwich recipe,https://hebbarskitchen.com/spinach-corn-sandwich-recipe/,,"['1 tsp butter', '2 tbsp onion, finely chopped', '1 cup palak / spinach, finely chopped', '½ cup corn', '½ tsp mixed herbs', '½ tsp chilli flakes', '¼ tsp pepper, crushed', '¼ tsp salt', '4 slice bread, white / brown', '4 tsp green chutney', 'butter for toasting']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/spinach-corn-sandwich-recipe-spinach-and-corn-sandwich-recipe-1-200x300.jpeg,HebbarsKitchen
594,pav sandwich recipe | how to make masala pav sandwich recipe,https://hebbarskitchen.com/masala-pav-sandwich-recipe/,,"['1 tsp butter', '2 clove garlic, finely chopped', '1 onion, finely chopped', '½ capsicum, finely chopped', '1 tomato, finely chopped', '1 tsp pav bhaji masala', '¼ tsp salt', '2 tbsp water', '½ tsp butter', '¼ tsp\xa0 pav bhaji masala', '1 tsp coriander, finely chopped', '1 pav', '½ tsp green chutney', '3 slice potato / aloo, boiled', '2 slice tomato', '3 slice cucumber', 'pinch chaat masala']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/pav-sandwich-recipe-how-to-make-masala-pav-sandwich-recipe-1-200x300.jpeg,HebbarsKitchen
595,cheese masala toast recipe | spicy masala toast recipe,https://hebbarskitchen.com/spicy-cheese-masala-toast-recipe/,,"['2 tsp oil', '½ onion, finely chopped', '1 green chilli, finely chopped', '1 to mato, finely chopped', '¼ capsicum, finely chopped', '½ carrot, grated', '2 tbsp corn', '¼ tsp turmeric / haldi', '½ tsp kashmiri red chilli powder / lal mirch powder', '1 tsp chaat masala', '¼ tsp pepper, crushed', '¼ tsp salt', '2 tbsp tomato sauce', '2 tbsp coriander, finely chopped', '3 slices bread, white / brown', '3 tsp butter', '½ cup cheddar cheese, grated', '3 tsp green chutney']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/cheese-masala-toast-recipe-spicy-masala-toast-recipe-2-225x300.jpeg,HebbarsKitchen
596,pudina rice recipe | mint rice | pudina pulao | mint pulao,https://hebbarskitchen.com/pudina-rice-recipe-mint-rice-mint-pulao/,,"['handful mint / pudina', 'handful coriander', '3 cloves garlic', '1 inch ginger', '2 chilli', '¼ onion', '2 tbsp coconut, grated', '1 star anise', '2 pod cardamom', '5 cloves / lavang', '½ inch cinnamon', '½ tsp pepper', '2 tbsp ghee / clarified butter', '1 tsp cumin / jeera', '1 bay leaf / tej patta', '10 cashew / kaju', '1 onion, sliced', '1 tomato, chopped', '½ potato / aloo, cubed', '½ capsicum, cubed', '½ carrot, chopped', '2 tbsp peas / matar', '5 beans, chopped', '2 cup water', '1 tsp salt', '1 cup basmati rice, soaked 20 minutes']",https://hebbarskitchen.com/wp-content/uploads/2020/01/pudina-rice-recipe-mint-rice-pudina-pulao-mint-pulao-1-200x300.jpeg,HebbarsKitchen
597,rice bath recipe | karnataka style vegetable rice bath | rice bhath recipe,https://hebbarskitchen.com/rice-bath-recipe-karnataka-style/,,"['2 tsp oil', '1 inch ginger', '4 clove garlic', '2 chilli', '1 tsp coriander seeds', '1 tsp fennel / saunf', '1 inch cinnamon', '1 pod cardamom', '4 cloves / lavang', '3 tbsp coriander, chopped', '2 tbsp mint / pudina, chopped', '¼ cup coconut, grated', '¼ cup water', '1 tbsp ghee / clarified butter', '2 tsp oil', '1 tsp cumin / jeera', '1 bay leaf', '1 inch cinnamon', '2 pods cardamom', '4 cloves / lavang', '1 onion, finely chopped', '1 tomato, finely chopped', '1 carrot, chopped', '½ potato / aloo, cubed', '5 beans, chopped', '3 tbsp peas / matar', '2 tbsp coriander, chopped', '2 tbsp mint / pudina, chopped', '1 tsp salt', '1 cup sona masuri rice, soaked 20 minutes', '2 cup water', '1 tsp lemon juice']",https://hebbarskitchen.com/wp-content/uploads/2019/07/rice-bath-recipe-karnataka-style-vegetable-rice-bath-rice-bhath-recipe-1-200x300.jpeg,HebbarsKitchen
598,aloo matar pulao recipe | aloo matar ka pulao | matar aloo pulao,https://hebbarskitchen.com/aloo-matar-pulao-recipe/,,"['2 tbsp oil', '2 bay leaf', '3 pods cardamom', '4 cloves', '1 inch cinnamon', '½ tsp pepper', '1 tsp cumin / jeera', '1 onion, sliced', '1 tsp ginger garlic paste', '1 chilli, slit', '2 tbsp mint / pudina, finely chopped', '2 tbsp coriander, finely chopped', '1 tomato, finely chopped', '½ tsp turmeric', '1 tsp kashmiri red chilli powder', '½ tsp cumin powder', '½ tsp coriander powder', '½ tsp garam masala', '2 potato / aloo, cubed', '½ cup peas / matar', '2 cup water', '1 tsp salt', '1 cup basmati rice']",https://hebbarskitchen.com/wp-content/uploads/2019/05/aloo-matar-pulao-recipe-aloo-matar-ka-pulao-matar-aloo-pulao-1-200x300.jpeg,HebbarsKitchen
599,navratan pulao recipe | navaratna pulav recipe | navratan pulav,https://hebbarskitchen.com/navratan-pulao-recipe-navaratna-pulav/,,"['3 tsp oil', '1 tsp jeera / cumin', '1 inch cinnamon', '1 bay leaf', '3 pods cardamom', '3 cloves', '½ tsp pepper', '½ onion, sliced', '2 chilli, slit', '1 tsp ginger garlic paste', '2 tbsp carrot, chopped', '2 tbsp potato, chopped', '2 tbsp beans, chopped', '2 tbsp sweet corn', '2 tbsp capsicum, chopped', '7 florets cauliflower / gobi', '2 tbsp peas / matar', '½ tomato, chopped', '2 tbsp coriander, chopped', '2 tbsp water', '1 tsp salt', '½ tsp garam masala', '2 cup cooked rice', '2 tbsp ghee / clarified butter', '7 cashew / kaju, halves', '10 badam / almonds', '3 walnuts / akhrot, chopped', '2 tbsp raisins / kishmish', '3 dates / khajoor, chopped', '1 tsp pumpkin seeds', '10 pistachios', '18 cubes paneer / cottage cheese', '2 tbsp saffron milk']",https://hebbarskitchen.com/wp-content/uploads/2019/04/navratan-pulao-recipe-navaratna-pulav-recipe-navratan-pulav-2-200x300.jpeg,HebbarsKitchen
600,chana pulao recipe | channa rice recipe | kabuli chana pulao,https://hebbarskitchen.com/chana-pulao-recipe-channa-rice/,,"['3 tsp oil', '1 bay leaf / tej patta', '1 star anise', '5 cloves', '1 inch cinnamon / dalchini', '1 tsp jeera / cumin', '¾ tsp aamchur / dry mango powder', '1 onion, finely chopped', '1 tsp ginger garlic paste', '½ tsp garam masala', '1 to mato, finely chopped', '¼ tsp turmeric', '1 tsp kashmiri red chilli powder', '½ tsp coriander powder', '¼ tsp cumin powder', '1 tsp kasuri methi / dry fenugreek leaves', '1 tsp salt', '2 cup water', '1 cup chickpea / chana, soaked overnight and boiled 10 minutes', '1 cup basmati rice, soaked 20 minutes', 'coriander to garnish']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/chana-pulao-recipe-channa-rice-recipe-kabuli-chana-pulao-1-225x300.jpeg,HebbarsKitchen
601,rajma pulao recipe | kidney beans pulao | rajma beans pulao,https://hebbarskitchen.com/rajma-pulao-recipe-kidney-beans-pulao/,,"['1 tbsp ghee / clarified butter', '1 bay leaf / tej patta', '¼ tsp pepper', '1 star anise', '1 inch cinnamon stick / dalchini', '4 clove / lavang', '1 tsp jeera / cumin', '½ onion, thinly sliced', '1 tsp ginger garlic paste', '1 to mato, finely chopped', '¼ tsp turmeric / haldi', '1 cup rajma / red kidney beans, soaked overnight & boiled 10 minutes', '1 tsp kashmiri red chilli powder / lal mirch powder', '2 tbsp coriander leaves, finely chopped', '1 tsp coriander powder', '½ tsp garam masala', '1 tsp salt', '1 cup basmati rice, soaked 20 minutes', '2 cup water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/rajma-pulao-recipe-kidney-beans-pulao-rajma-beans-pulao-1-225x300.jpeg,HebbarsKitchen
602,tiranga pulao recipe | tiranga rice recipe | tri-color rice recipe,https://hebbarskitchen.com/tiranga-pulao-recipe-tiranga-rice-recipe-tri-colour-rice-recipe/,,"['1 cup basmati rice, cooked', '1 carrot, grated', '1 tsp ghee / clarified butter', '½ tsp mustard seeds', '½ tsp jeera / cumin seeds', 'few curry leaves', '10 cashews, whole / cut', '¼ onion, finely chopped', '2 green chilli, slit lengthwise', '¼ tsp turmeric powder', 'salt to taste', '1 tbsp ghee / clarified butter', '1 cup basmati rice, cooked', '¾ tsp jeera / cumin seeds', '1 bay leaf / tej patta', '2 cardamom / elachi', '2 cloves', '1 star anise', '1 inch cinammon stick', '15 black pepper, whole', '15 cashews, whole / cut', '¼ onion, thinly sliced', '2 garlic cloves, finely chopped', '½ inch ginger, finely chopped', 'salt to taste', '1 cup basmati rice, cooked', '1 tsp ghee / clarified butter', '¼ onion, thinly sliced', '2 green chilli, slit length wise', '1 cup palak leaves / spinach, finely chopped', '¼ cup peas, fresh / frozen', 'salt to taste']",https://hebbarskitchen.com/wp-content/uploads/2016/08/tiranga-pulao-2.1-300x225.jpg,HebbarsKitchen
603,carrot rice recipe | carrot pulao recipe | carrot pulav recipe,https://hebbarskitchen.com/carrot-rice-recipe-carrot-pulao-recipe-carrot-pulav-recipe/,,"['1 cup basmati rice, cooked', '1 carrot, grated', '2 tsp ghee / clarified butter', '½ tsp mustard seeds', '½ tsp jeera / cumin seeds', 'few curry leaves', '10 cashews, whole / cut', '¼ onion, finely chopped', '2 green chilli, slit lengthwise', '¼ tsp turmeric powder', 'salt to taste']",https://hebbarskitchen.com/wp-content/uploads/2016/08/carrot-rice-1-225x300.jpg,HebbarsKitchen
604,yakhni pulao recipe | vegetable yakhni pilaf | veg yakhni pulao,https://hebbarskitchen.com/yakhni-pulao-recipe-veg-yakhni-pilaf/,,"['2½ cup water', '½ carrot, chopped', '¼ potato, cubed', '10 florets cauliflower / gobi', '½ onion, petals', '5 beans, chopped', '1 tsp salt', '1 tbsp ghee / clarified butter', '1 bay leaf / tej patta', '5 cloves', '1 inch cinnamon', '2 pods cardamom / elachi', '1 tsp cumin / jeera', '½ tsp fennel / saunf', '½ tsp pepper', '1 onion, finely chopped', '1 tsp ginger garlic paste', '¼ cup curd / yogurt', '1 green chilli, slit', '1 cup basmati rice, soaked 30 minutes', '2 tbsp fried onion', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/yakhni-pulao-recipe-vegetable-yakhni-pilaf-veg-yakhni-pulao-2-225x300.jpeg,HebbarsKitchen
605,noodle momos recipe | veg noodles momos recipe | veg momos recipe,https://hebbarskitchen.com/veg-noodles-momos-veg-momos-recipe/,,"['1 cup maida / all-purpose flour / plain flour', 'salt to taste', '2 tsp oil', 'water as required to knead dough', '1 tbsp maida / all-purpose flour / plain flour for dusting', 'cabbage leaf for placing in tray', '2 tsp oil', '2 cloves garlic, lasun, finely chopped', '½ medium sized onion, finely chopped', '1 cup carrot, finely chopped', '¼ cup cabbage, shreadded', '1½ cup water', '1 packet maggi masala', '1 packet maggi noodles', '½ tbsp soy sauce / soya sauce', '1 tbsp vinegar', '1 tbsp chilli sauce']",https://hebbarskitchen.com/wp-content/uploads/2016/12/noodle-momos-recipe-veg-noodles-momos-recipe-veg-momos-recipe-27-225x300.jpeg,HebbarsKitchen
606,stuffed mirchi bajji recipe | stuffed menasinakai bajji | milagai bajji recipe,https://hebbarskitchen.com/stuffed-mirchi-bajji-recipe-menasinakai/,,"['1 cup besan / chickpea flour / gram flour', '¼ cup rice flour / chawal ka atta', '1 tsp kashmiri red chili powder / lal mirch powder', '½ tsp turmeric powder / haldi', 'pinch of asafoetida / hing', 'salt to taste', '¼ cup water, or as required to prepare batter', 'pinch of baking soda / sodium bicarbonate', '2 potatoes, boiled and peeled', '1 green chilli / hari mirch, finely chopped', '1 inch ginger, grated', '2 tbsp coriander leaves, finely chopped', '½ medium sized onion, finely chopped', '¼ tsp turmeric powder / haldi', 'salt to taste', '½ tsp kashmiri red chili powder / lal mirch powder', '½ tsp jeera / cumin seeds', 'pinch of hing / asafoetida', '½ tsp aamchur powder / dry mango powder', '4 large chilli / green bullhorn chillies / bhavnagri mirchi / bajji menasu', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2016/12/stuffed-mirchi-bajji-recipe-stuffed-menasinakai-bajji-milagai-bajji-recipe-20-225x300.jpeg,HebbarsKitchen
607,cocktail samosa recipe | party samosa recipe with samosa sheets,https://hebbarskitchen.com/cocktail-samosa-recipe-party-samosa/,,"['½ cup maida / plain flour / all-purpose flour', '½ cup wheat flour / atta', 'salt to taste', '½ tsp sugar', '2 tbsp oil, hot', 'water, as required to knead', '2 tsp oil', '½ tsp coriander seeds / dhaniya seeds, crushed', '1 onion, roughly chopped', '½ tsp ginger-garlic paste', '1 green chilli, finely chopped', '¼ cup peas / matar', '½ tsp kashmiri chilli powder / lal mirch powder', '½ tsp aamchur powder / dry mango powder', 'salt to taste', '2 medium sized potatoes, boiled & peeled', '¼ tsp garam masala', '2 tsp coriander leaves, finely chopped', 'oil for deep frying', '2 tbsp maida / plain flour / all-purpose flour', '4 tbsp water']",https://hebbarskitchen.com/wp-content/uploads/2017/03/cocktail-samosa-recipe-party-samosa-recipe-with-samosa-sheets-1-225x300.jpeg,HebbarsKitchen
608,baby corn chilli recipe | chilli baby corn | crispy chilli baby corn,https://hebbarskitchen.com/baby-corn-chilli-recipe-chilli-baby-corn/,,"['3 cup water', '9 baby corn, chopped', '½ cup maida / plain flour', '¼ cup corn flour', '½ tsp kashmiri red chilli powder', '¼ tsp pepper, crushed', '½ tsp ginger paste', '½ tsp salt', '½ cup water', 'oil for frying', '1 tsp corn flour', '¼ cup water', '3 tsp oil', '2 green chilli, slit', '1 inch ginger, finely chopped', '3 clove, finely chopped', '4 tbsp spring onion, finely chopped', '½ onion, petals', '½ capsicum, cubed', '2 tbsp tomato sauce', '1 tbsp vinegar', '1 tbsp soy sauce', '¼ tsp pepper, crushed', '¼ tsp sugar', '¼ tsp salt']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/baby-corn-chilli-recipe-chilli-baby-corn-crispy-chilli-baby-corn-1-200x300.jpeg,HebbarsKitchen
609,schezwan rice recipe | triple schezwan fried rice | triple schezwan rice,https://hebbarskitchen.com/triple-schezwan-fried-rice-recipe/,,"['3 tsp oil', '1 tbsp garlic, finely chopped', '4 tbsp spring onions, chopped', '½ cup carrot, thinly sliced', '½ cup cabbage, thinly shredded', '1 capsicum, thinly sliced', '2 tsp schezwan sauce / szechuan sauce', '1 tbsp soy sauce', '1 tbsp tomato sauce', 'salt to taste', '2 cups basmati rice, cooked', '1 cup hakka noodles or any noodles, boiled', '2 tsp oil', '1 tbsp garlic, finely chopped', '2 tbsp spring onions, chopped', '½ cup cabbage, thinly shredded', '¼ capsicum, thinly sliced', '1 tsp schezwan sauce / szechuan sauce', '1 tbsp tomato sauce', 'salt to taste', '1 tbsp soy sauce', '1 tbsp corn flour', '1½ cups water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/schezwan-rice-recipe-triple-schezwan-fried-rice-triple-schezwan-rice-26-225x300.jpeg,HebbarsKitchen
610,potato wedges recipe | deep fried & baked potato wedges,https://hebbarskitchen.com/deep-fried-baked-potato-wedges-recipe/,,"['4 medium sized potato', '¾ tsp salt', '¼ cup corn flour', '2 tbsp oil', '½ tsp pepper, crushed', '½ tsp kashmiri red chilli powder', 'oil for deep frying', '½ tsp mixed herbs, basil, marjoram, oregano, rosemary, sage, thyme']",https://hebbarskitchen.com/wp-content/uploads/2017/09/potato-wedges-recipe-deep-fried-baked-potato-wedges-1-225x300.jpeg,HebbarsKitchen
611,bread manchurian recipe | how to make dry bread manchurian recipe,https://hebbarskitchen.com/dry-bread-manchurian-recipe/,,"['3 slice bread, white / brown', '1 cup cabbage, finely chopped', '½ cup carrot, grated', '½ tsp kashmiri red chilli powder', '½ tsp ginger garlic paste', '¼ cup corn flour', '¼ tsp salt', '2 tbsp water', 'oil for deep frying', '3 tsp oil', '3 clove garlic, finely chopped', '1 chilli, slit', '4 tbsp spring onion, chopped', '2 tbsp onion, finely chopped', '¼ capsicum, sliced', '2 tbsp tomato sauce', '1 tsp chilli sauce', '1 tbsp vinegar', '1 tbsp soy sauce', '¼ tsp pepper, crushed', '¼ tsp salt', '1 tsp corn flour', '¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/bread-manchurian-recipe-how-to-make-dry-bread-manchurian-recipe-2-225x300.jpeg,HebbarsKitchen
612,schezwan paneer recipe | paneer schezwan | schezwan chilli paneer,https://hebbarskitchen.com/schezwan-paneer-recipe-paneer-schezwan/,,"['½ cup maida / plain flour', '¼ cup corn flour', '¼ tsp pepper', '½ tsp schezwan sauce', '¼ tsp salt', '½ cup water', '11 piece paneer / cottage cheese', 'oil for frying', '3 tsp oil', '2 clove garlic, finely chopped', '1 inch ginger, finely chopped', '1 chill, slit', '4 tbsp spring onion, finely chopped', '¼ onion, finely chopped', '¼ capsicum, cube', '2 tbsp schezwan sauce', '1 tbsp vinegar', '1 tbsp soy sauce', '¼ tsp sugar', '¼ tsp salt']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/schezwan-paneer-recipe-paneer-schezwan-schezwan-chilli-paneer-1-200x300.jpeg,HebbarsKitchen
613,cheesy bread roll recipe | veg stuffed bread roll recipe ,https://hebbarskitchen.com/cheesy-bread-roll-recipe-veg-stuffed-bread-roll-recipe/,,"['6 slice of bread, brown / white (any)', '½ cup mozzarella cheese / cheddar cheese, grated', '2 potatoes, boiled', '½ onion, finely chopped', 'few coriander leaves, finely chopped', '1 tsp chilli powder, adjust to your spice level', '½ tsp garam masala powder', '½ tsp amchur powder / dry mango powder', '¾ tsp chaat masala', 'salt to taste', 'oil for deep frying']",https://hebbarskitchen.com/wp-content/uploads/2016/07/cheesy-bread-roll-recipe-veg-stuffed-bread-roll-recipe-15-300x225.jpg,HebbarsKitchen
614,paneer 65 recipe | paneer fry recipe | how to make hotel style paneer 65,https://hebbarskitchen.com/paneer-65-recipe-paneer-fry-recipe/,,"['¼ cup corn flour', '2 tbsp rice flour', '½ tsp pepper, crushed', '1 tsp kashmiri red chilli powder', '¼ tsp turmeric', '½\xa0 tsp coriander powder', '½ tsp garam masala', '½ tsp ginger garlic paste', '2 tbsp curd / yogurt, whisked', '1 tsp lemon juice', '½ tsp salt', '¼ cup water', '17 cubes paneer / cottage cheese', 'oil for frying', '3 tsp oil', '1 tsp cumin / jeera', '1 dried red chilli', 'few curry leaves', '3 clove garlic, finely chopped', '1 inch ginger, finely chopped', '1 chilli, slit', '2 tbsp tomato sauce', '1 tsp chilli sauce', '¼ tsp salt', '2 tbsp water', '2 tbsp curd / yogurt, whisked', '2 drops food colour', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/mainPhotos/paneer-65-recipe-paneer-fry-recipe-how-to-make-hotel-style-paneer-65-1-200x300.jpeg,HebbarsKitchen
615,aloo manchurian recipe | potato manchurian | alu manchurian,https://hebbarskitchen.com/aloo-manchurian-recipe-potato-manchurian/,,"['4 cup water', '1 tsp salt', '2 potato / aloo, peel & cubed', '½ cup maida / plain flour', '¼ cup corn flour', '½ tsp ginger garlic paste', '1 tsp kashmiri red chilli powder', '½ tsp salt', '2 tsp oil', '½ cup water', 'oil, for frying', '4 tsp oil', '2 clove garlic, finely chopped', '1 chilli, slit', '2 tbsp spring onion, chopped', '½ capsicum, sliced', '½ onion, petals', '2 tbsp tomato sauce', '1 tbsp vinegar', '1 tbsp soy sauce', '1 tbsp chilli sauce', '¼ tsp pepper powder', '¼ tsp salt', '1 tsp corn flour', '¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/2019/06/aloo-manchurian-recipe-potato-manchurian-alu-manchurian-1-200x300.jpeg,HebbarsKitchen
616,potato bites recipe | aloo bites recipe | chilli garlic potato bite,https://hebbarskitchen.com/potato-bites-recipe-aloo-bites-recipe/,,"['3 potato / aloo, boiled & mashed', '½ cup bread crumbs', '2 tbsp corn flour', '¾ tsp garlic paste', '1 tsp chilli flakes', '1 tsp mixed herbs', '¼ tsp pepper powder', '½ tsp salt', '2 tbsp corn flour', '2 tbsp maida / plain flour', '1 tsp chilli flakes', '½ tsp garlic paste', '½ tsp salt', '½ cup water', 'other ingredients:', '1 cup panko bread crumbs', 'oil for frying']",https://hebbarskitchen.com/wp-content/uploads/2019/06/potato-bites-recipe-aloo-bites-recipe-chilli-garlic-potato-bite-1-200x300.jpeg,HebbarsKitchen
617,palak cutlet recipe | palak tikki recipe | spinach potato cutlet,https://hebbarskitchen.com/palak-cutlet-recipe-palak-tikki-recipe/,,"['3 tsp oil', '3 chilli', '1 inch ginger paste', '1 bunch palak / spinach, chopped', '3 potato, boiled & mashed', '½ cup paneer / cottage cheese, grated', '½ cup bread crumbs', '1 tsp coriander powder', '¼ tsp cumin powder', '½ tsp garam masala', '½ tsp aamchur / dry mango powder', '2 tbsp coriander, finely chopped', '½ tsp salt', '2 tbsp corn flour', '1 tbsp maida', '¼ tsp chilli flakes', '¼ tsp salt', '½ cup water', '1 cup bread crumbs']",https://hebbarskitchen.com/wp-content/uploads/2019/05/palak-cutlet-recipe-palak-tikki-recipe-spinach-potato-cutlet-16-200x300.jpeg,HebbarsKitchen
618,paneer malai tikka recipe | malai paneer tikka | paneer tikka malai,https://hebbarskitchen.com/paneer-malai-tikka-recipe/,,"['¼ cup cream / malai', '¼ cup curd / yogurt, thick', '1 tbsp lemon juice', '½ tsp ginger garlic paste', '2 chilli, finely chopped', '½ tsp pepper, crushed', '¼ tsp garam masala', '½ tsp cumin / jeera', '1 tsp kasuri methi, crushed', '1 tsp corn flour', '1 tsp oil', '½ tsp salt', '½ onion, petals', '½ capsicum, cubed', '12 cubes paneer / cottage cheese', 'oil for roasting']",https://hebbarskitchen.com/wp-content/uploads/2019/03/paneer-malai-tikka-recipe-malai-paneer-tikka-paneer-tikka-malai-1-200x300.jpeg,HebbarsKitchen
619,beans ki sabji recipe | beans curry | beans ki sabzi | french beans curry,https://hebbarskitchen.com/beans-ki-sabji-recipe-beans-curry/,,"['2 tbsp oil', '½ tsp cumin / jeera', '1 tsp kasuri methi', '1 onion, finely chopped', '1 tsp ginger garlic paste', '400 grams beans, chopped', '½ tsp turmeric', '½ tsp kashmiri red chilli powder', '1 tsp coriander powder', '½ tsp garam masala', '½ tsp aamchur', '¾ tsp salt', '1 tomato, roughly chopped', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2019/12/beans-ki-sabji-recipe-beans-curry-beans-ki-sabzi-french-beans-curry-1-200x300.jpeg,HebbarsKitchen
620,chammanthi podi recipe | coconut chutney powder | kobbari chutney pudi,https://hebbarskitchen.com/chammanthi-podi-recipe-coconut-chutney/,,"['2 cup coconut, grated', '¼ cup urad dal', '7 dried red chilli', 'handful curry leaves', 'ball sized tamarind', 'pinch hing / asafoetida', '½ tsp salt']",https://hebbarskitchen.com/wp-content/uploads/2019/11/chammanthi-podi-recipe-coconut-chutney-powder-kobbari-chutney-pudi-1-200x300.jpeg,HebbarsKitchen
621,biryani gravy recipe | biryani shorba | gravy for biryani | sherva recipe,https://hebbarskitchen.com/biryani-gravy-recipe-biryani-shorba/,,"['2 tbsp peanut', '2 tbsp sesame / til', '2 tbsp dry coconut', '2 tsp oil', '½ onion, sliced', '1 tsp ginger garlic paste', '1 tomato, sliced', '2 tbsp mint / pudina, chopped', '½ cup water', '2 tbsp oil', '1 tsp cumin / jeera', '1 inch cinnamon', '2 pods cardamom', '1 bay leaf', '¼ tsp turmeric', '¾ tsp kashmiri chilli powder', '½ tsp coriander powder', '¼ tsp cumin powder', '½ tsp garam masala', '¾ tsp salt', '2 cup water', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2019/11/biryani-gravy-recipe-biryani-shorba-gravy-for-biryani-sherva-recipe-1-200x300.jpeg,HebbarsKitchen
622,thondekai palya recipe | dondakaya fry | kovakkai fry | tindora fry,https://hebbarskitchen.com/thondekai-palya-recipe-dondakaya-fry/,,"['¾ cup coconut, grated', '1 tsp mustard', '5 dried red chilli', '3 tsp oil', '¾ tsp mustard', '1 tsp urad dal', '1 tsp chana dal', '1 dried red chilli', 'few curry leaves', '3 cup thondekai / tindora / ivy gourd, sliced', '½ cup cashew / kaju, soaked', '1 tsp jaggery', '½ tsp turmeric', '1 tsp salt', '¼ cup water']",https://hebbarskitchen.com/wp-content/uploads/2019/10/thondekai-palya-recipe-dondakaya-fry-kovakkai-fry-tindora-fry-1-200x300.jpeg,HebbarsKitchen
623,aloo shimla mirch ki sabji | aloo capsicum masala | potato capsicum gravy,https://hebbarskitchen.com/aloo-shimla-mirch-ki-sabji/,,"['2 tbsp peanut', '2 tbsp sesame / til', '1 tsp poppy seeds / khus khus', '1 tsp oil', '1 tsp coriander seeds', '1 tsp cumin seeds', '1 tsp fennel / saunf', '¼ tsp fenugreek / methi', '5 dried red chilli', '2 tbsp dry coconut / kopra', '½ cup water, to blend', '2 tbsp oil', '1 tsp mustard', 'pinch hing / asafoetida', 'few curry leaves', '1 onion, finely chopped', '1 tsp ginger garlic paste', '2 potato / aloo, cubed', '¼ tsp turmeric', '¼ tsp kashmiri red chilli powder', '1 tsp salt', '1½ cup water', '1 tomato, finely chopped', '1 capsicum, cubed', '¼ tsp garam masala', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2019/07/aloo-shimla-mirch-ki-sabji-aloo-capsicum-masala-potato-capsicum-gravy-1-200x300.jpeg,HebbarsKitchen
624,red coconut chutney recipe | red chilli coconut chutney | idli red chutney,https://hebbarskitchen.com/red-coconut-chutney-recipe/,,"['1 cup coconut, grated', '1 tbsp putani / roasted gram dal', '3 dried kashmiri red chilli', 'small ball sized tamarind', '1 inch ginger', '1 clove garlic', '¾ tsp salt', '½ cup water', '3 tsp oil', '¾ tsp mustard', '½ tsp urad dal', '1 dried kashmiri red chilli', 'few curry leaves']",https://hebbarskitchen.com/wp-content/uploads/2019/06/red-coconut-chutney-recipe-red-chilli-coconut-chutney-idli-red-chutney-1-200x300.jpeg,HebbarsKitchen
625,gobhi ki sabji recipe | phool gobi ki sabji | cauliflower sabzi recipe,https://hebbarskitchen.com/gobhi-ki-sabji-recipe-phool-gobi/,,"['4 cup water', '1 tsp salt', '½ tsp turmeric', '2 cup gobi / cauliflower, florets', '2 tbsp oil', '1 inch ginger, finely chopped', '2 chilli, slit', 'few curry leaves', '1 onion, finely chopped', '½ tsp turmeric', '½ tsp kashmiri red chilli powder', '½ tsp salt', '1 tomato, finely chopped', '½ cup peas, boiled or frozen', '2 tbsp water', '1 tsp lemon juice', '2 tbsp coriander, finely chopped']",https://hebbarskitchen.com/wp-content/uploads/2019/06/gobhi-ki-sabji-recipe-phool-gobi-ki-sabji-cauliflower-sabzi-recipe-1-200x300.jpeg,HebbarsKitchen
